# FractureId; NumTraces
0; 113 
# TraceId; Tips; Length
1898; true; 7.1071384082846056e-01
3400; true; 7.0948522504210298e-01
3305; true; 6.9730370012268827e-01
2959; true; 6.9651130184329946e-01
3406; true; 6.5697570066168842e-01
3310; true; 6.4930480689971570e-01
3309; true; 6.4106130407419959e-01
3388; true; 6.3623559320305689e-01
3383; true; 6.3395188544136172e-01
3312; true; 6.3268437329876703e-01
2338; true; 6.2275578567255918e-01
3351; true; 6.1136465493652192e-01
3403; true; 5.8812570964063016e-01
3336; true; 5.8602045965459415e-01
3315; true; 5.8373265379907746e-01
3386; true; 5.7983668245540798e-01
3397; true; 5.7982227078287718e-01
227; true; 5.6921976690799714e-01
3395; true; 5.5247356069058762e-01
3347; true; 5.4859960733662927e-01
3370; true; 5.3977463829889882e-01
1422; true; 5.2538518739765061e-01
3328; true; 5.2509318231029467e-01
3326; true; 5.2098524254644452e-01
3034; true; 5.1669564961306469e-01
3353; true; 5.0545562292752910e-01
3301; true; 5.0206773783585357e-01
3375; true; 4.9720177397787235e-01
3320; true; 4.8409743905216918e-01
3358; true; 4.8072945352772284e-01
3405; true; 4.7159027240089546e-01
2695; true; 4.7039254988132134e-01
3348; true; 4.5955896461167700e-01
3323; true; 4.5828868296831959e-01
3362; true; 4.5424217744552509e-01
3302; true; 4.3831138790959090e-01
3404; true; 4.3089600267042705e-01
3377; true; 4.2517536877005196e-01
3361; true; 4.1542360270483658e-01
3384; true; 4.0385161360581445e-01
1781; true; 3.8722214804174293e-01
3365; true; 3.7348528033011252e-01
3332; true; 3.7072739212046241e-01
3371; true; 3.6666476510317952e-01
3387; true; 3.6299904780692438e-01
3402; true; 3.6208183386843606e-01
1573; true; 3.6201438051183504e-01
3379; true; 3.5908250246679774e-01
3354; true; 3.5879096544514938e-01
1519; true; 3.5585044164564961e-01
3355; true; 3.5564760588687899e-01
3373; true; 3.5331879191631993e-01
3399; true; 3.5288644937671765e-01
3330; true; 3.4174565074979224e-01
3368; true; 3.3548217232011057e-01
3338; true; 3.3237062232222936e-01
645; true; 3.2967767538935416e-01
3335; true; 3.2584594974387721e-01
3327; true; 3.2182399113695020e-01
3345; true; 3.2059302172495396e-01
2519; true; 3.1332133305084625e-01
3340; true; 3.0234625288774442e-01
3319; true; 2.9948071125140530e-01
3350; true; 2.8898793621995311e-01
3364; true; 2.8841925588225736e-01
3352; true; 2.8698329792775390e-01
3324; true; 2.8106458952469510e-01
3316; true; 2.7825918174898134e-01
492; true; 2.7469260008402296e-01
3389; true; 2.7290662576316405e-01
3300; true; 2.6261644646079085e-01
3390; true; 2.5968982044900929e-01
3334; true; 2.5327171596176429e-01
3331; true; 2.3160901310592824e-01
3363; true; 2.2277481097344715e-01
3374; true; 2.1203671751128550e-01
1689; true; 2.0451472305919749e-01
3307; true; 1.9806390030186707e-01
24; true; 1.8281591411641943e-01
3407; true; 1.6483479732178039e-01
3344; true; 1.4668398496687651e-01
3311; true; 1.3542575527548842e-01
3398; true; 1.1901636600778664e-01
3382; true; 9.9588967412481924e-02
3304; true; 9.7263394802877434e-02
1247; true; 9.7122343786842869e-02
3308; true; 7.5809494804719504e-02
3357; true; 6.9620597534869003e-02
3360; true; 6.3808277473566391e-02
3394; true; 5.7346124390262841e-02
3391; true; 4.7704477840303280e-02
3322; true; 1.5690914602917990e-02
3392; true; 1.5287157612883675e-02
3329; true; 8.4894477014445559e-03


# FractureId; NumTraces
42; 75
# TraceId; Tips; Length
1318; false; 6.6147599320810901e-01
1621; false; 6.4333691687344086e-01
2696; false; 6.3293421807917005e-01
3436; false; 7.1261899963194153e-01
3460; false; 7.0763373699617038e-01
3434; false; 6.7490161997218923e-01
3442; false; 6.6305407041974485e-01
3450; false; 6.4838132156393513e-01
3420; false; 6.4082358601113354e-01
3437; false; 6.3592701092126491e-01
3427; false; 6.2864825495728605e-01
3451; false; 5.3348293964985527e-01
3408; false; 5.0526550062508591e-01
3416; false; 3.5365966371427743e-01
3439; false; 2.5851904585845420e-01
3448; false; 2.1005116367793170e-01
3446; false; 1.3823624026091799e-01
3432; false; 1.0720380018775072e-01
3458; false; 4.5531793733993280e-03
3462; true; 9.3917802845806408e-01
866; true; 9.2680501526910530e-01
3410; true; 8.1979162778204373e-01
3125; true; 7.8704348624338560e-01
363; true; 7.5662190736293666e-01
3428; true; 7.3484714951674268e-01
3430; true; 7.2148753070967542e-01
3413; true; 7.2016203435043402e-01
3419; true; 6.9916364621719862e-01
1690; true; 6.4784210837096334e-01
3463; true; 6.1292794787434823e-01
3456; true; 6.0865105297340050e-01
3411; true; 6.0697656032811698e-01
3409; true; 5.9734388365405489e-01
3444; true; 5.6064379678467624e-01
2142; true; 5.3834553671401286e-01
3435; true; 5.2223513294635060e-01
3429; true; 4.8292469404493282e-01
3433; true; 4.7772770178756518e-01
1085; true; 4.7316668877981949e-01
3464; true; 4.6867196390532151e-01
3455; true; 4.6209503462218510e-01
3425; true; 4.4357118770826232e-01
3417; true; 4.4214124525427007e-01
2039; true; 4.3516090843518479e-01
3426; true; 4.1909456137817996e-01
3457; true; 4.1370411215147307e-01
25; true; 4.0203555917989886e-01
3441; true; 3.9580879524912349e-01
3421; true; 3.8131836411806019e-01
3412; true; 3.4924945278491104e-01
3445; true; 3.2712227114949416e-01
3422; true; 3.2467057547810418e-01
3466; true; 3.2192848570176313e-01
1167; true; 2.9320817405041283e-01
3453; true; 2.7648756171543726e-01
3423; true; 2.5733862456707712e-01
3415; true; 2.5041375913597724e-01
3449; true; 2.4946629700098999e-01
3459; true; 2.4246639116318400e-01
3418; true; 2.4016472129246094e-01
493; true; 2.2553821141459571e-01
3461; true; 2.1905999900233164e-01
134; true; 2.1656226757294955e-01
2520; true; 1.9476515317684001e-01
3454; true; 1.8116457781528306e-01
3414; true; 1.4830996191072088e-01
3431; true; 1.1765039350756189e-01
3440; true; 1.1566504933558903e-01
3452; true; 1.1427925950241333e-01
3443; true; 8.9231281924461558e-02
3424; true; 6.7448908461751042e-02
3438; true; 4.7339054149491806e-02
3447; true; 4.3131647249942145e-02
1977; true; 2.9280181255741292e-02
3465; true; 1.1524029531573774e-02


# FractureId; NumTraces
43; 45
# TraceId; Tips; Length
1691; false; 6.0225885269776314e-01
1086; false; 5.6531958697194074e-01
494; false; 2.7713688498993067e-01
3469; false; 9.1726894472342169e-01
3492; false; 8.9788587100840100e-01
3497; false; 7.0444656582685239e-01
3486; false; 4.8412446027648071e-01
3490; false; 2.9263452239030890e-01
3482; false; 2.6549084673234380e-01
3489; false; 2.2246366595435924e-01
3468; false; 2.1535580948229135e-01
3473; false; 1.2182838833827268e-01
3479; false; 4.6178554823349358e-02
3480; true; 9.3095430882363772e-01
2915; true; 8.1215182621116833e-01
3126; true; 7.9793525015707911e-01
3485; true; 6.0379705476929613e-01
1622; true; 5.4357202268269189e-01
3476; true; 5.3079794247294088e-01
3488; true; 4.6544965153869272e-01
1248; true; 4.5138741556760953e-01
3496; true; 4.3430866586532857e-01
3484; true; 4.1086954664797271e-01
971; true; 4.1015618665799647e-01
3483; true; 3.8633116667854461e-01
3481; true; 3.3820097749451555e-01
3467; true; 3.3304090554841104e-01
3495; true; 2.7743007154145266e-01
3498; true; 2.6824641632316359e-01
3474; true; 2.5054191530954584e-01
3472; true; 2.1393368900088522e-01
2339; true; 2.0870987583256428e-01
2633; true; 2.0346097475450256e-01
3471; true; 1.8697646205777996e-01
3499; true; 1.6520482707036332e-01
3487; true; 1.3293036881240439e-01
3477; true; 1.2662859685595679e-01
1319; true; 1.2269632103875841e-01
3493; true; 1.0666444541909230e-01
3475; true; 8.7028246585660232e-02
3470; true; 7.8008627230207170e-02
2040; true; 6.1721681465349218e-02
3491; true; 5.4255797846865149e-02
3494; true; 3.1426722552591997e-02
3478; true; 3.0350069620058033e-02


# FractureId; NumTraces
44; 53
# TraceId; Tips; Length
1782; false; 6.2360459433545945e-01
1978; false; 7.1485241097598587e-02
3528; false; 9.4095750345329299e-01
3505; false; 7.6734995322738808e-01
3501; false; 6.6634190376768221e-01
3526; false; 6.3431727712422481e-01
3513; false; 6.3104772812571919e-01
3527; false; 6.2758949751001669e-01
3529; false; 6.2510187507158754e-01
3525; false; 2.4214081414452968e-01
3507; false; 2.2637878194998909e-01
3537; false; 1.8274936489318570e-02
3539; true; 9.0835488377887641e-01
3520; true; 8.9666011171295090e-01
3515; true; 8.2041182818531222e-01
3503; true; 7.6437259469935770e-01
3517; true; 6.9391358068082454e-01
3531; true; 6.4783155862261854e-01
3523; true; 6.0768087841629470e-01
3535; true; 6.0636788426142119e-01
3514; true; 6.0344037066952838e-01
3519; true; 5.9333406762206109e-01
3530; true; 5.6866932104084100e-01
3533; true; 5.3547543947092502e-01
3518; true; 5.1419847183531187e-01
3511; true; 5.1401419576817786e-01
228; true; 4.9614027798605498e-01
3540; true; 4.5757581342612358e-01
3508; true; 4.1150962671217212e-01
734; true; 4.1005527325502644e-01
3512; true; 3.8224455851357675e-01
3521; true; 3.6921195907243626e-01
3534; true; 3.3125834829744055e-01
3509; true; 3.2811838649980807e-01
3502; true; 3.1581704443928776e-01
3536; true; 3.1494494077036961e-01
3506; true; 2.9957935685919568e-01
3541; true; 2.8193752024361080e-01
135; true; 2.7978751042682837e-01
3532; true; 2.7951928477629751e-01
646; true; 2.7152962822284493e-01
3300; true; 2.6261644646079085e-01
3504; true; 2.2002114535489592e-01
582; true; 1.9717097888589527e-01
3543; true; 1.5560270198111939e-01
3538; true; 1.4596395409491533e-01
3500; true; 1.2969123534321569e-01
3522; true; 9.3451112441828993e-02
2697; true; 5.3570212672823553e-02
3510; true; 4.9271535513891788e-02
3524; true; 4.3866990481999400e-02
3516; true; 4.2875169878072605e-02
3542; true; 3.0053972697629786e-02


# FractureId; NumTraces
45; 104
# TraceId; Tips; Length
2698; false; 7.2181938880384555e-01
647; false; 5.7601338708995686e-01
3301; false; 5.0206773783585357e-01
1692; false; 4.7379352149640647e-01
2340; false; 2.6898304560906849e-01
1320; false; 2.9140514821636723e-02
3620; false; 1.0427041150324241e+00
3621; false; 7.6247860846477322e-01
3584; false; 7.6005505932490491e-01
3567; false; 7.1598475603731204e-01
3580; false; 7.0922065359797937e-01
3615; false; 7.0354854928595589e-01
3549; false; 7.0010170413406958e-01
3608; false; 6.9372667619063400e-01
3624; false; 6.8235292739425168e-01
3598; false; 6.7671470133248957e-01
3589; false; 6.7029978810041613e-01
3573; false; 6.6353370430307923e-01
3561; false; 6.3123899815704321e-01
3605; false; 5.5428799437554455e-01
3612; false; 3.7481822132455900e-01
3585; false; 3.1479404219416368e-01
3604; false; 2.5672518420983981e-01
3597; false; 2.5229071401513198e-01
3607; false; 1.6330588974887977e-01
3558; false; 1.5808139594084775e-01
3586; false; 1.0215994014608143e-01
3565; false; 7.5872475574237333e-02
3601; false; 9.4741756144637729e-03
3578; true; 9.4281306858739589e-01
3588; true; 8.1203454234536643e-01
3552; true; 7.7186777992927624e-01
3544; true; 7.6344668263600557e-01
3564; true; 7.5655201313714915e-01
3579; true; 7.1826326182113054e-01
3617; true; 7.1293196364101075e-01
3622; true; 6.8520956412375145e-01
3574; true; 6.7869583010237866e-01
3603; true; 6.6829516679985823e-01
3576; true; 6.6318723298618409e-01
3550; true; 6.6065639833838896e-01
3568; true; 6.4614104184885768e-01
3570; true; 6.3464983125825414e-01
3127; true; 6.2928477100648372e-01
3577; true; 6.2368234324673577e-01
364; true; 5.9468640538930850e-01
3616; true; 5.8929347801316456e-01
3546; true; 5.7285376361246787e-01
495; true; 5.6896045356605207e-01
2521; true; 5.6549809895806680e-01
3581; true; 5.5598978759936679e-01
3592; true; 5.2748169604443440e-01
229; true; 5.1901211875880404e-01
3408; true; 5.0526550062508591e-01
2143; true; 4.9409145508131302e-01
3591; true; 4.8763729945763984e-01
3560; true; 4.7952972339027639e-01
3582; true; 4.6058391685050892e-01
3566; true; 4.4888985709450496e-01
3572; true; 4.4810175290491250e-01
3611; true; 4.4467465141469753e-01
3553; true; 4.4338396125830781e-01
3594; true; 4.3000276784855257e-01
3610; true; 4.2016213056401536e-01
3590; true; 4.1377610281236793e-01
3554; true; 4.0849577298876455e-01
3555; true; 3.9605581457440875e-01
3035; true; 3.8576011137920146e-01
3602; true; 3.6076113597987386e-01
3583; true; 3.5895707969170332e-01
3593; true; 3.4494953734671097e-01
3547; true; 3.4304962272244344e-01
3587; true; 3.3852821638407060e-01
3600; true; 3.3531714709856869e-01
3613; true; 3.2941120535798946e-01
1087; true; 3.1348230708016350e-01
3557; true; 3.1240163458996395e-01
3606; true; 2.9346626913903784e-01
3625; true; 2.7157837649013244e-01
3563; true; 2.5922536658271600e-01
3595; true; 2.5366945442276628e-01
26; true; 2.5021635734361397e-01
1423; true; 2.2903937488094533e-01
3575; true; 2.1582488949720138e-01
3545; true; 1.9890140948068397e-01
2041; true; 1.8611935769205137e-01
3599; true; 1.8517881194893562e-01
3551; true; 1.6716557983951078e-01
3562; true; 1.5121631252250561e-01
3548; true; 1.4950628838702740e-01
2916; true; 1.4788570108273993e-01
3569; true; 1.4394884683740838e-01
3626; true; 1.3688466242224251e-01
3619; true; 1.2463116155786320e-01
2634; true; 1.0730591692730936e-01
3596; true; 8.6340372633542800e-02
1168; true; 8.1650545454558451e-02
3571; true; 4.4379466143719876e-02
3559; true; 3.4741090546045850e-02
3609; true; 8.2865257939386990e-03
3556; true; 6.9326858393976452e-03
3614; true; 5.9534809238804007e-03
3623; true; 4.2130035954113659e-03
3618; true; 2.6329264994830192e-04


# FractureId; NumTraces
46; 108
# TraceId; Tips; Length
2699; false; 6.5081587032977373e-01
972; false; 3.4273259749303303e-01
3661; false; 9.6365965753684746e-01
3704; false; 6.8291978761763861e-01
3665; false; 6.6576854856232714e-01
3699; false; 6.6497727489294445e-01
3657; false; 6.6264949846958587e-01
3701; false; 6.5430538928495496e-01
3646; false; 6.5278085796502361e-01
3649; false; 6.4412147547307685e-01
3668; false; 6.4277923739230758e-01
3674; false; 6.2677891546068876e-01
3683; false; 6.2129687318101268e-01
3698; false; 4.6703054176351338e-01
3690; false; 3.8218163019496859e-01
3634; false; 3.2693163938656672e-01
3637; false; 3.1471691492984288e-01
3642; false; 2.7727861703938239e-01
3643; false; 1.4114392112107382e-01
3697; true; 9.3415903273026279e-01
3639; true; 9.1394065890361231e-01
3631; true; 8.1913578621533567e-01
3675; true; 8.1351732589357495e-01
3635; true; 7.6704254968384133e-01
3670; true; 7.6610200856536026e-01
3544; true; 7.6344668263600557e-01
3650; true; 7.5914080058094346e-01
3696; true; 7.5132463562071805e-01
3673; true; 7.4555013293411942e-01
3706; true; 7.3990976987344770e-01
3687; true; 7.3417808522556549e-01
3684; true; 7.2305799009039828e-01
1693; true; 7.1797204206706489e-01
3655; true; 7.1273052506493462e-01
3694; true; 6.7237796612694400e-01
230; true; 6.6575454699531256e-01
365; true; 6.6502585588367336e-01
3628; true; 6.5797773941125637e-01
3652; true; 6.5766115308143569e-01
3679; true; 6.3539535077017062e-01
3672; true; 6.3007149797314854e-01
3660; true; 6.2245261058007129e-01
3682; true; 5.9411765057846966e-01
3689; true; 5.8910899996114707e-01
2522; true; 5.8500428643679547e-01
3630; true; 5.7296285969021532e-01
3663; true; 5.6588941150356298e-01
1424; true; 5.6320996031320758e-01
3036; true; 5.6108636680961310e-01
3695; true; 5.5987364186992605e-01
2341; true; 5.5621675384642699e-01
3680; true; 5.4823733774422445e-01
3662; true; 5.4414153210960259e-01
3632; true; 5.3264027451089901e-01
3705; true; 5.2793503139311815e-01
2144; true; 5.2332792526389427e-01
3633; true; 5.2298021123765492e-01
496; true; 5.1019471615028933e-01
3676; true; 5.0979011238292260e-01
1249; true; 4.8628029428655134e-01
3656; true; 4.8436452228254934e-01
3658; true; 4.8135239476617764e-01
3644; true; 4.6768277208509540e-01
3681; true; 4.6621394912379877e-01
3685; true; 4.6504183705502622e-01
3666; true; 4.6099251439726135e-01
3647; true; 4.6038853180568862e-01
2635; true; 4.5648770217536294e-01
583; true; 4.3947689486740216e-01
27; true; 3.6986339736091989e-01
3677; true; 3.6928287221400719e-01
648; true; 3.6488126782782476e-01
3688; true; 3.5356564879257674e-01
1169; true; 3.5342614447969534e-01
3648; true; 3.4548452457919482e-01
3651; true; 3.4281462738406904e-01
3627; true; 3.4067240858123093e-01
3629; true; 3.3656814971339249e-01
3467; true; 3.3304090554841104e-01
3693; true; 3.2959619664238626e-01
2794; true; 3.2816365420682897e-01
1088; true; 3.1566628406381336e-01
3669; true; 3.0817573571271273e-01
3678; true; 3.0594411875930361e-01
3686; true; 3.0307475855696853e-01
3636; true; 2.9517671992843669e-01
3667; true; 2.7862403883410236e-01
3641; true; 2.7725698431431817e-01
3691; true; 2.7356427953274920e-01
3659; true; 2.7257950595792152e-01
3653; true; 2.6965220743902374e-01
3645; true; 2.6449359440234516e-01
3702; true; 2.5986825812631809e-01
2042; true; 2.4894683649368679e-01
2840; true; 2.3900484763206126e-01
3692; true; 2.2161214734809614e-01
3700; true; 2.1657216850310843e-01
3664; true; 1.9597758714886288e-01
3671; true; 1.8519409883305635e-01
1375; true; 1.7169254210193957e-01
3640; true; 1.3614857809461062e-01
3638; true; 1.2993023138366069e-01
2960; true; 8.8006129160588198e-02
3654; true; 6.4541784943196845e-02
3707; true; 5.7138670446954490e-02
1979; true; 2.0470684788103752e-02
3703; true; 1.5030397093740437e-03
867; true; 1.4858242867004129e-03


# FractureId; NumTraces
47; 81
# TraceId; Tips; Length
2145; false; 9.1212688384285256e-01
3716; false; 1.4681075665406513e+00
3755; false; 5.5142272482587418e-01
3751; false; 4.4294896027550912e-01
735; true; 1.4127774640105477e+00
3720; true; 1.4061660024227602e+00
3745; true; 1.2493194209734271e+00
2043; true; 1.2343284076723720e+00
1899; true; 1.1319271767005334e+00
3746; true; 1.1312150555729510e+00
1980; true; 1.0822471590100311e+00
3709; true; 1.0426219957883209e+00
1839; true; 1.0389324331476750e+00
136; true; 1.0328059340852553e+00
3725; true; 1.0294192702612395e+00
3765; true; 1.0047889634039957e+00
3721; true; 9.7893378513801099e-01
3742; true; 9.5265917695096247e-01
3719; true; 9.2385997936974651e-01
3764; true; 9.0852513717649674e-01
3741; true; 9.0513072326366095e-01
3724; true; 8.8933210028116172e-01
3726; true; 8.8377894348205666e-01
1574; true; 8.8058890174209004e-01
3769; true; 8.6962205044759844e-01
3750; true; 8.2333890843022683e-01
3743; true; 8.1559406445909022e-01
3735; true; 8.0591807531529958e-01
3762; true; 8.0504980518196245e-01
3708; true; 7.7187030498000331e-01
3768; true; 7.7036569963016022e-01
3760; true; 7.5664476254969748e-01
3748; true; 7.1270429941398827e-01
3736; true; 6.9504821287388086e-01
3767; true; 6.7526837023279884e-01
3714; true; 6.3283529984588638e-01
28; true; 6.2886958443855512e-01
3754; true; 6.1272257403672026e-01
366; true; 6.0295263436039204e-01
868; true; 5.7758854128233883e-01
3737; true; 5.5590781871181327e-01
2961; true; 5.5545030743001023e-01
3717; true; 5.4955812438644258e-01
1520; true; 5.4208549950038387e-01
3734; true; 5.1553467511828777e-01
3730; true; 5.1171740098763108e-01
3711; true; 5.0971862174579274e-01
3731; true; 4.7901800630708441e-01
3753; true; 4.5339319943893308e-01
3732; true; 4.4350476311747639e-01
3759; true; 4.2475875811423247e-01
1170; true; 4.1204002469505102e-01
3727; true; 4.0969521560459821e-01
3729; true; 4.0300442508177187e-01
1623; true; 3.8808596289791086e-01
3738; true; 3.7826954097144128e-01
3715; true; 3.7317385769164796e-01
3747; true; 3.7046825727439797e-01
2342; true; 3.5182180798990265e-01
3710; true; 3.2451064663227175e-01
3713; true; 3.1553113313406522e-01
2523; true; 2.9013275783339199e-01
2841; true; 2.8435014173110540e-01
3723; true; 2.7942491383629253e-01
3761; true; 2.6988431044894978e-01
3756; true; 2.5198784594927076e-01
3757; true; 2.4791849869563065e-01
3722; true; 2.3319001473476925e-01
3763; true; 2.2632336906395251e-01
973; true; 1.9810598236080260e-01
3712; true; 1.9215565582971050e-01
3749; true; 1.7832425024634305e-01
3733; true; 1.5655486578751163e-01
3758; true; 1.4469700279191838e-01
3718; true; 1.2617866198623651e-01
3744; true; 1.0917438238131229e-01
3728; true; 7.7315641078024036e-02
3752; true; 6.8260513943770168e-02
3766; true; 4.3176381657943158e-02
3739; true; 3.7370641749779915e-02
3740; true; 1.0506366193878534e-04


# FractureId; NumTraces
48; 86
# TraceId; Tips; Length
1694; false; 8.6409933564148833e-01
2343; false; 5.8129037575171061e-01
1624; false; 5.2183339416335506e-01
2524; false; 3.1934824144740809e-01
367; false; 2.5253144473390682e-01
2256; false; 1.0149067098152435e-01
3128; false; 5.1123059930806625e-02
1521; false; 3.9359119241092949e-02
3825; false; 8.3544144836502021e-01
3814; false; 7.5234363553032035e-01
3820; false; 6.6995866959830996e-01
3805; false; 6.6162724881392521e-01
3798; false; 5.9992510293721202e-01
3794; false; 5.8657202934784991e-01
3791; false; 5.6311058817367454e-01
3775; false; 5.1289346211913067e-01
3815; false; 4.6377043080168240e-01
3783; false; 2.8662922295576843e-01
3784; false; 2.2544320180937086e-01
3781; false; 2.1288313996782207e-01
3788; false; 2.0297427759210765e-01
3808; false; 2.0042109665881133e-01
3799; false; 1.9625767901669416e-01
3827; false; 1.8202311964912526e-01
3826; false; 1.6980734425135455e-01
3824; false; 1.5005744902003001e-01
3813; false; 1.2182428198758692e-01
3803; false; 9.6431220441578203e-02
3821; false; 6.8569178699743730e-02
3800; false; 3.2184247764005913e-02
3822; true; 9.5057372714762123e-01
974; true; 7.0907664504993906e-01
3790; true; 6.9104011777711583e-01
3829; true; 6.1980134708668955e-01
3797; true; 6.1093237569473213e-01
3770; true; 5.7699562481720479e-01
3806; true; 5.4556491914223160e-01
3812; true; 5.4155581860511393e-01
3777; true; 5.3685218153648850e-01
3819; true; 5.3005972782519739e-01
2917; true; 5.2845948436267987e-01
497; true; 5.0473029582060569e-01
3782; true; 4.9254952227457566e-01
3795; true; 4.7757042964314877e-01
3816; true; 4.7533768128614173e-01
3773; true; 4.5757679589806505e-01
3804; true; 4.4280018444334140e-01
3302; true; 4.3831138790959090e-01
3801; true; 4.1940855776244385e-01
3774; true; 4.1728290683386376e-01
3802; true; 4.1223233979475526e-01
3828; true; 3.9477928414476016e-01
1250; true; 3.8121581810006705e-01
3785; true; 3.4129405827465420e-01
3627; true; 3.4067240858123093e-01
3771; true; 3.3713653573778118e-01
3817; true; 3.3080648502610072e-01
3780; true; 3.2567291373525636e-01
3807; true; 3.1741872588785192e-01
137; true; 2.9553377852364671e-01
3823; true; 2.9073752192213348e-01
2044; true; 2.8658712749895904e-01
3811; true; 2.6638125758857506e-01
3793; true; 2.5863420762955158e-01
3787; true; 2.5299685737198635e-01
1171; true; 2.4771713672498322e-01
3818; true; 2.4743264032657597e-01
3772; true; 2.4081917697277144e-01
3786; true; 2.2768173042817058e-01
3778; true; 2.2396362937106207e-01
3810; true; 2.1726878652445264e-01
3468; true; 2.1535580948229135e-01
3789; true; 2.1447932894340535e-01
3545; true; 1.9890140948068397e-01
3792; true; 1.7870579114053536e-01
1321; true; 1.7824787376191309e-01
2842; true; 1.4775510767579950e-01
1425; true; 1.2530265464289697e-01
2445; true; 1.0980606472030477e-01
3809; true; 1.0681428016515138e-01
1900; true; 3.6509846944256519e-02
3779; true; 2.0133980706880585e-02
2636; true; 1.9791602272909374e-02
3830; true; 1.8308711916176352e-02
3776; true; 7.5994238803168699e-03
3796; true; 1.0699602636447994e-03


# FractureId; NumTraces
49; 106
# TraceId; Tips; Length
368; false; 8.7002392350916247e-01
869; false; 8.3070717721101128e-01
2045; false; 7.6744311170768031e-01
1089; false; 4.6285040391212828e-01
3899; false; 1.1514962584946260e+00
3886; false; 7.9228306464241161e-01
3893; false; 7.3878783166233153e-01
3910; false; 5.7577077342301519e-01
3877; false; 5.3291539945494759e-01
3842; false; 5.2005153792543535e-01
3837; false; 4.7706367338884481e-01
3897; false; 3.8644157021227182e-01
3905; false; 3.0930065852959526e-01
3902; false; 3.0479555366375222e-01
3858; false; 1.9957748810907622e-01
3844; false; 1.7516811304458757e-01
3860; false; 1.4123539223200018e-01
3856; false; 4.9401108204256611e-02
2146; true; 1.0886355624936597e+00
3881; true; 1.0325309930639313e+00
3884; true; 9.7694257353472591e-01
1901; true; 9.5171452192101202e-01
3832; true; 9.1439818655714100e-01
3854; true; 8.6259600499627775e-01
3889; true; 7.8588754398099492e-01
3869; true; 7.7846347613723044e-01
3708; true; 7.7187030498000331e-01
3867; true; 7.7031416848958600e-01
3835; true; 7.6956687141800773e-01
29; true; 7.6453158276338307e-01
3852; true; 7.5791068467388156e-01
3848; true; 7.5517235739439492e-01
3845; true; 7.5117841987758582e-01
2962; true; 7.3609319877568269e-01
3891; true; 7.3368754812035830e-01
3857; true; 7.3225076827169444e-01
3876; true; 6.9795020391102836e-01
2344; true; 6.9411691031826561e-01
3841; true; 6.8894982480521127e-01
1172; true; 6.8627338319219611e-01
3866; true; 6.7429513284130327e-01
1522; true; 6.6510411965699823e-01
3885; true; 6.6477970310440782e-01
3861; true; 6.6159390629773729e-01
3894; true; 6.5887894011251202e-01
975; true; 6.3961844743247520e-01
3871; true; 6.3414799142709455e-01
3895; true; 6.3090472793785990e-01
2525; true; 6.2882748190403648e-01
3901; true; 6.2193645093570105e-01
3900; true; 6.1505127870407372e-01
3862; true; 6.1127500011067937e-01
3888; true; 6.0139975745143315e-01
3851; true; 5.8602480128871337e-01
3843; true; 5.7967586099184432e-01
3770; true; 5.7699562481720479e-01
3849; true; 5.7539877777558168e-01
1625; true; 5.6733924807015046e-01
3882; true; 5.6010001756906880e-01
3846; true; 5.5118903261669805e-01
3906; true; 5.4741953019946410e-01
1981; true; 5.3731018920734042e-01
2700; true; 5.3391541918423080e-01
2918; true; 5.0044064421940038e-01
3855; true; 4.9525208099322388e-01
3909; true; 4.9297961016975395e-01
3850; true; 4.7137733678235888e-01
3838; true; 4.6358612686270467e-01
3859; true; 4.5502788576428171e-01
3870; true; 4.4992511526582968e-01
3907; true; 4.4837144524528805e-01
3892; true; 4.3677049893622949e-01
3872; true; 4.3335190075042213e-01
3873; true; 4.2784891678347065e-01
3831; true; 4.1602958996802375e-01
498; true; 4.1531772478169088e-01
3865; true; 4.1418135202588063e-01
1695; true; 4.1216854179894813e-01
1575; true; 4.0611603216167336e-01
3903; true; 3.9405299996026066e-01
1840; true; 3.9177739346227958e-01
3233; true; 3.7597046087417130e-01
3868; true; 3.7518931812256173e-01
3883; true; 3.6775372237763376e-01
3896; true; 3.4999174638988478e-01
3853; true; 3.3628633691237125e-01
3879; true; 3.3292145245882493e-01
3863; true; 3.2839000543904334e-01
1426; true; 3.1388221627998036e-01
3840; true; 3.0740277300283791e-01
3880; true; 3.0100155051119099e-01
3833; true; 2.8430505148200036e-01
3890; true; 2.5408680295336361e-01
3864; true; 2.3883288713473338e-01
3836; true; 2.2711951243952119e-01
3904; true; 2.0361250328007838e-01
3839; true; 1.7411907263299309e-01
3874; true; 1.6047470049523163e-01
3908; true; 1.4164985984598583e-01
3847; true; 1.3959923929864465e-01
3898; true; 1.3813322185138263e-01
3500; true; 1.2969123534321569e-01
3887; true; 8.7246847138612513e-02
3875; true; 4.9857672393908703e-02
3878; true; 3.7673232779043157e-02
3834; true; 2.4500052888631638e-02


# FractureId; NumTraces
50; 39
# TraceId; Tips; Length
3911; false; 9.0887685421342068e-01
3938; false; 7.9907279201796499e-01
3939; false; 6.0667522680541686e-01
3929; false; 6.0634461517167304e-01
3923; false; 5.2710720631064767e-01
3941; false; 4.9297066214851604e-01
3919; false; 3.9148681015326214e-01
3918; false; 2.4124948738609142e-01
3913; true; 6.4840326143287852e-01
3914; true; 5.9233069219587164e-01
