# FractureId; NumTraces
0; 7
# TraceId; Tips; Length
39; true; 4.6934874617055472e-01
199; true; 1.2781400211742835e-01
449; true; 1.0805176428862873e-01
342; true; 9.5965957148852712e-02
141; true; 7.8843755929514356e-02


# FractureId; NumTraces
40; 26
# TraceId; Tips; Length
430; false; 3.7215019449520353e-01
86; true; 8.9560207437027972e-01
410; true; 8.6371444172994061e-01
307; true; 7.1282370419629681e-01
245; true; 6.9425990821379058e-01
417; true; 6.6352905733044432e-01
276; true; 6.3465031905048264e-01
28; true; 6.2866540477648303e-01
458; true; 6.2279586634276907e-01
455; true; 6.1982045925264373e-01
447; true; 5.9762589789035681e-01
299; true; 5.7845539597583240e-01
282; true; 5.7141276143016972e-01
459; true; 5.5676979341819732e-01
228; true; 5.3204109757757290e-01
454; true; 4.3443833119480058e-01
457; true; 4.1706149115936569e-01
399; true; 4.0898971470546736e-01
456; true; 3.1101564231527901e-01
426; true; 3.0002900734229415e-01
368; true; 2.3411656572665809e-01
327; true; 2.0981623661718246e-01
391; true; 1.9903200414361227e-01
443; true; 1.5962104701772914e-01
435; true; 6.2393320231845635e-02
358; true; 1.8269470125619542e-02


# FractureId; NumTraces
41; 20
# TraceId; Tips; Length
246; false; 9.3656780717898935e-01
359; false; 8.8212758396687174e-01
450; false; 7.3253635884448509e-01
200; false; 6.1234732468180042e-01
343; true; 8.5015841269920334e-01
411; true; 7.8709745664365149e-01
462; true; 7.6155264280340174e-01
392; true; 6.6832441573916379e-01
130; true; 5.2989735850812225e-01
259; true; 5.1876352563441186e-01
460; true; 4.3256292602477553e-01
212; true; 3.3489708988538902e-01
328; true; 3.2000147013463687e-01
61; true; 2.8873677541999332e-01
154; true; 2.1543647821038087e-01
142; true; 1.6236851154716467e-01
369; true; 1.4623086939220697e-01
461; true; 1.1259497678693750e-01
463; true; 2.5210616548232950e-02
400; true; 6.5333721697735676e-03


# FractureId; NumTraces
42; 22
# TraceId; Tips; Length
454; false; 4.3443833119480058e-01
412; false; 2.8413320620788485e-01
29; true; 9.3360668860935192e-01
465; true; 8.1644065817715650e-01
436; true; 7.8206681290619695e-01
466; true; 6.7734294105040960e-01
87; true; 6.2687452207338412e-01
283; true; 5.7813318023177229e-01
62; true; 5.7553208173634163e-01
155; true; 5.3605405198337919e-01
464; true; 5.1444995433203622e-01
102; true; 4.5828326496382832e-01
467; true; 4.4926970486537982e-01
308; true; 3.7838499031190326e-01
418; true; 3.5868581597421839e-01
393; true; 3.3151819618747275e-01
178; true; 3.3129266381255895e-01
329; true; 3.2322824465650823e-01
375; true; 3.0109577005753946e-01
344; true; 1.4529971490089216e-01
381; true; 1.2046312069858810e-01
260; true; 4.1646606643643280e-02


# FractureId; NumTraces
43; 19
# TraceId; Tips; Length
376; false; 1.4677487957712568e-01
30; true; 8.0266857324260243e-01
455; true; 6.1982045925264373e-01
419; true; 5.6417288082499284e-01
103; true; 5.4193063526718221e-01
468; true; 5.3405277094594694e-01
88; true; 5.2789646453839512e-01
469; true; 5.2046752058852275e-01
464; true; 5.1444995433203622e-01
284; true; 3.9728717813407938e-01
471; true; 3.0558412450795613e-01
63; true; 2.9816793324690516e-01
309; true; 2.7273963741562918e-01
330; true; 1.8560664643469077e-01
437; true; 1.7931957841530666e-01
470; true; 1.3283100320935773e-01
156; true; 1.2859362082504738e-01
432; true; 9.6523469108399568e-02
179; true; 6.1036514153672873e-02


# FractureId; NumTraces
44; 28
# TraceId; Tips; Length
413; false; 8.2743771165772695e-01
247; false; 6.3386563686568287e-01
360; false; 5.9672111346388013e-01
131; false; 4.4791420058171494e-01
456; false; 3.1101564231527901e-01
201; false; 1.8188533229440088e-02
474; false; 4.3107914800392616e-01
473; false; 5.7719239863839360e-02
465; true; 8.1644065817715650e-01
475; true; 7.7500596549569478e-01
89; true; 7.0160779672323137e-01
31; true; 6.7416314645497488e-01
64; true; 6.3129751615244645e-01
300; true; 5.7349749831047225e-01
180; true; 5.6938502417703540e-01
468; true; 5.3405277094594694e-01
438; true; 5.3001596569345477e-01
394; true; 4.6770087452259024e-01
104; true; 4.5793878923464454e-01
331; true; 4.5027101641261663e-01
460; true; 4.3256292602477553e-01
451; true; 3.8791397686956164e-01
345; true; 3.6092668112324511e-01
285; true; 3.1081710518495481e-01
261; true; 2.1957512729561771e-01
472; true; 2.0952451284066648e-01
157; true; 1.7965686602168354e-01
420; true; 1.1225651454970195e-01


# FractureId; NumTraces
45; 18
# TraceId; Tips; Length
466; false; 6.7734294105040960e-01
439; false; 6.4303583459504898e-01
105; false; 2.3886239058765671e-01
472; false; 2.0952451284066648e-01
32; true; 9.2452310713592967e-01
65; true; 6.2336405286413055e-01
377; true; 5.8668959231179119e-01
158; true; 5.7681392653823638e-01
433; true; 5.4821114048019493e-01
469; true; 5.2046752058852275e-01
477; true; 4.8566285311874452e-01
382; true; 3.8009660923537142e-01
421; true; 2.9355110543836521e-01
181; true; 2.2143426630877713e-01
461; true; 1.1259497678693750e-01
346; true; 9.5044694975166585e-02
476; true; 7.9397170651902674e-02
286; true; 1.5334234204175685e-03


# FractureId; NumTraces
46; 20
# TraceId; Tips; Length
401; false; 6.7255169337014775e-01
457; false; 4.1706149115936569e-01
414; false; 9.2286857992465970e-02
479; false; 6.4633198312867524e-01
248; true; 8.0728361418382732e-01
301; true; 6.0398663078303827e-01
478; true; 5.4813689132637289e-01
182; true; 4.2422191302321982e-01
310; true; 4.1137564240800994e-01
40; true; 3.7954758490435386e-01
444; true; 3.2029487419500524e-01
370; true; 2.5372247623403871e-01
332; true; 2.0034734196697476e-01
112; true; 1.9596735547721933e-01
33; true; 1.3793889888406113e-01
470; true; 1.3283100320935773e-01
287; true; 1.2523403959159515e-01
361; true; 1.2421265986495533e-01
395; true; 9.9297097086766525e-02
473; true; 5.7719239863839360e-02


# FractureId; NumTraces
47; 29
# TraceId; Tips; Length
249; false; 1.3383640386948075e+00
458; false; 6.2279586634276907e-01
415; true; 1.3376069172495557e+00
445; true; 1.0147308726105231e+00
183; true; 9.9849660171934929e-01
448; true; 8.8874183004339502e-01
132; true; 7.9741057504480051e-01
462; true; 7.6155264280340174e-01
362; true; 7.4673713670490427e-01
480; true; 7.4622428483736525e-01
396; true; 6.7616921434791155e-01
66; true; 6.5944790181641155e-01
333; true; 6.0896475776060732e-01
90; true; 5.8102259934463407e-01
302; true; 5.7226407872323359e-01
478; true; 5.4813689132637289e-01
202; true; 5.4757687624136009e-01
277; true; 4.9284768261492201e-01
452; true; 4.4050585664672881e-01
474; true; 4.3107914800392616e-01
347; true; 3.9850311865155519e-01
262; true; 3.9292902289345555e-01
213; true; 3.6687504891024803e-01
159; true; 3.4926060408786758e-01
431; true; 3.2783791049650990e-01
34; true; 2.9093410816150733e-01
402; true; 2.6448651278908519e-01
371; true; 2.1868792004327745e-01
427; true; 2.0484732564070907e-01


# FractureId; NumTraces
48; 28
# TraceId; Tips; Length
475; false; 7.7500596549569478e-01
467; false; 4.4926970486537982e-01
263; false; 3.8093407970350895e-01
288; false; 3.0027098848061817e-01
476; false; 7.9397170651902674e-02
303; true; 9.5034609099066369e-01
372; true; 9.1594720327221812e-01
403; true; 8.7201812790973099e-01
250; true; 7.5941559832113825e-01
480; true; 7.4622428483736525e-01
334; true; 7.0977970367169751e-01
184; true; 6.9434509606636285e-01
363; true; 6.8553782288197962e-01
479; true; 6.4633198312867524e-01
440; true; 5.7705607776268120e-01
229; true; 5.7302825171340621e-01
459; true; 5.5676979341819732e-01
453; true; 5.4822101374381460e-01
311; true; 5.1849789208316599e-01
67; true; 4.8786620638736755e-01
160; true; 3.7755496131912825e-01
397; true; 3.7331556112257103e-01
471; true; 3.0558412450795613e-01
278; true; 1.7152211529734482e-01
106; true; 1.2220046815910006e-01
133; true; 1.0716343122549361e-01
348; true; 5.5127780077848111e-02
463; true; 2.5210616548232950e-02


# FractureId; NumTraces
49; 8
# TraceId; Tips; Length
378; false; 5.0999038075769210e-01
35; false; 3.3268441455391085e-01
434; false; 1.3128606892244055e-01
477; true; 4.8566285311874452e-01
107; true; 2.2390863664954186e-01
134; true; 1.8857250202010525e-01
383; true; 7.7910213708733578e-02
68; true; 2.5581278438587013e-02


